Season,HomeTeam,AwayTeam,FullTimeResult,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals
2005,FC Schalke 04,Arm. Bielefeld,H,3,1
2005,MSV Duisburg,Werder Bremen,A,3,5
2005,Werder Bremen,1.FC Köln,H,6,0
2005,Arm. Bielefeld,MSV Duisburg,A,0,2
2005,1.FSV Mainz 05,FC Schalke 04,H,1,0
2005,VfB Stuttgart,VfL Wolfsburg,H,2,1
2005,1.FC K'lautern,Bayern Munich,D,1,1
2005,Bor. Dortmund,E. Frankfurt,D,1,1
2005,Bor. M'gladbach,Hannover 96,D,2,2
2005,Hertha BSC,Hamburger SV,H,4,2
2005,B. Leverkusen,1.FC Nuremberg,D,2,2
2005,Hannover 96,B. Leverkusen,D,2,2
2005,E. Frankfurt,Bor. M'gladbach,A,0,2
2005,Bayern Munich,Bor. Dortmund,D,3,3
2005,1.FC Nuremberg,Hertha BSC,H,2,1
2005,VfL Wolfsburg,1.FC K'lautern,D,2,2
2005,Hamburger SV,Werder Bremen,A,1,2
2005,FC Schalke 04,VfB Stuttgart,H,3,2
2005,MSV Duisburg,1.FSV Mainz 05,D,0,0
2005,1.FC Köln,Arm. Bielefeld,H,4,2
2004,Werder Bremen,FC Schalke 04,H,1,0
2004,1.FC K'lautern,1.FC Nuremberg,A,1,3
2004,SC Freiburg,Hansa Rostock,D,0,0
2004,Bor. Dortmund,VfL Wolfsburg,A,1,2
2004,B. Leverkusen,Hannover 96,H,2,1
2004,Hertha BSC,VfL Bochum,D,2,2
2004,Hamburger SV,Bayern Munich,A,0,2
2004,Arm. Bielefeld,Bor. M'gladbach,D,0,0
2004,VfB Stuttgart,1.FSV Mainz 05,H,4,2
2004,1.FSV Mainz 05,Hamburger SV,H,2,1
2004,Bayern Munich,Hertha BSC,D,1,1
2004,Bor. M'gladbach,Bor. Dortmund,A,2,3
2004,Hansa Rostock,Werder Bremen,A,0,4
2004,FC Schalke 04,1.FC K'lautern,H,2,1
2004,1.FC Nuremberg,VfB Stuttgart,D,1,1
2004,VfL Bochum,B. Leverkusen,D,2,2
2004,VfL Wolfsburg,SC Freiburg,A,0,1
2004,Hannover 96,Arm. Bielefeld,A,0,1
2004,1.FC K'lautern,VfB Stuttgart,A,2,3
2004,SC Freiburg,Bor. M'gladbach,D,1,1
2004,Arm. Bielefeld,VfL Bochum,A,1,2
2004,B. Leverkusen,Bayern Munich,H,4,1
2004,Hertha BSC,1.FSV Mainz 05,D,1,1
2004,Hamburger SV,1.FC Nuremberg,H,4,3
2004,FC Schalke 04,Hansa Rostock,A,0,2
2004,Bor. Dortmund,Hannover 96,D,1,1
2004,Werder Bremen,VfL Wolfsburg,A,1,2
2004,1.FSV Mainz 05,B. Leverkusen,H,2,0
2004,Bayern Munich,Arm. Bielefeld,H,1,0
2004,VfL Bochum,Bor. Dortmund,D,2,2
2004,Bor. M'gladbach,Werder Bremen,H,3,1
2004,VfL Wolfsburg,FC Schalke 04,H,3,0
2004,VfB Stuttgart,Hamburger SV,H,2,0
2004,1.FC Nuremberg,Hertha BSC,D,0,0
2004,Hannover 96,SC Freiburg,D,2,2
2004,Hansa Rostock,1.FC K'lautern,A,2,3
2004,1.FC K'lautern,Hamburger SV,H,2,1
2004,Bor. Dortmund,Bayern Munich,D,2,2
2004,Arm. Bielefeld,1.FSV Mainz 05,D,1,1
2004,B. Leverkusen,1.FC Nuremberg,D,2,2
2004,Hansa Rostock,VfL Wolfsburg,A,1,2
2004,FC Schalke 04,Bor. M'gladbach,H,3,2
2004,Werder Bremen,Hannover 96,H,3,0
2004,SC Freiburg,VfL Bochum,D,1,1
2004,Hertha BSC,VfB Stuttgart,D,0,0
2004,Bayern Munich,SC Freiburg,H,3,1
2004,VfL Bochum,Werder Bremen,A,1,4
2004,Hannover 96,FC Schalke 04,H,1,0
2004,Bor. M'gladbach,Hansa Rostock,D,2,2
2004,VfL Wolfsburg,1.FC K'lautern,H,2,1
2004,VfB Stuttgart,B. Leverkusen,H,3,0
2004,1.FC Nuremberg,Arm. Bielefeld,A,1,2
2004,1.FSV Mainz 05,Bor. Dortmund,D,1,1
2004,Hamburger SV,Hertha BSC,H,2,1
2004,1.FC K'lautern,Hertha BSC,A,0,2
2004,SC Freiburg,1.FSV Mainz 05,A,1,2
2004,Bor. Dortmund,1.FC Nuremberg,D,2,2
2004,B. Leverkusen,Hamburger SV,H,3,0
2004,VfL Wolfsburg,Bor. M'gladbach,H,2,1
2004,Hansa Rostock,Hannover 96,A,1,3
2004,Werder Bremen,Bayern Munich,A,1,2
2004,Arm. Bielefeld,VfB Stuttgart,A,0,2
2004,FC Schalke 04,VfL Bochum,H,3,2
2004,1.FSV Mainz 05,Werder Bremen,H,2,1
2004,Bayern Munich,FC Schalke 04,A,0,1
2004,VfL Bochum,Hansa Rostock,A,0,1
2004,Hertha BSC,B. Leverkusen,H,3,1
2004,Hamburger SV,Arm. Bielefeld,A,0,2
2004,VfB Stuttgart,Bor. Dortmund,H,2,0
2004,1.FC Nuremberg,SC Freiburg,H,3,0
2004,Hannover 96,VfL Wolfsburg,H,3,0
2004,Bor. M'gladbach,1.FC K'lautern,H,2,0
2004,1.FC K'lautern,B. Leverkusen,D,0,0
2004,Bor. Dortmund,Hamburger SV,A,0,2
2004,Arm. Bielefeld,Hertha BSC,H,1,0
2004,Bor. M'gladbach,Hannover 96,A,0,2
2004,VfL Wolfsburg,VfL Bochum,H,3,0
2004,Hansa Rostock,Bayern Munich,A,0,2
2004,Werder Bremen,1.FC Nuremberg,H,4,1
2004,SC Freiburg,VfB Stuttgart,H,2,0
2004,FC Schalke 04,1.FSV Mainz 05,H,2,1
2004,Bayern Munich,VfL Wolfsburg,H,2,0
2004,VfL Bochum,Bor. M'gladbach,H,3,0
2004,Hannover 96,1.FC K'lautern,H,3,1
2004,Hertha BSC,Bor. Dortmund,A,0,1
2004,1.FSV Mainz 05,Hansa Rostock,H,3,1
2004,B. Leverkusen,Arm. Bielefeld,H,3,2
2004,Hamburger SV,SC Freiburg,H,4,0
2004,VfB Stuttgart,Werder Bremen,A,1,2
2004,1.FC Nuremberg,FC Schalke 04,A,0,2
2004,SC Freiburg,Hertha BSC,A,1,3
2004,Bor. Dortmund,B. Leverkusen,H,1,0
2004,Hannover 96,VfL Bochum,H,3,0
2004,Bor. M'gladbach,Bayern Munich,H,2,0
2004,VfL Wolfsburg,1.FSV Mainz 05,H,4,3
2004,FC Schalke 04,VfB Stuttgart,H,3,2
2004,Werder Bremen,Hamburger SV,D,1,1
2004,1.FC K'lautern,Arm. Bielefeld,H,2,1
2004,Hansa Rostock,1.FC Nuremberg,A,0,2
2004,1.FSV Mainz 05,Bor. M'gladbach,D,1,1
2004,Bayern Munich,Hannover 96,H,3,0
2004,VfL Bochum,1.FC K'lautern,D,1,1
2004,Arm. Bielefeld,Bor. Dortmund,H,1,0
2004,B. Leverkusen,SC Freiburg,H,4,1
2004,Hertha BSC,Werder Bremen,D,1,1
2004,1.FC Nuremberg,VfL Wolfsburg,H,4,0
2004,Hamburger SV,FC Schalke 04,A,1,2
2004,VfB Stuttgart,Hansa Rostock,H,4,0
2004,1.FC K'lautern,Bor. Dortmund,H,1,0
2004,SC Freiburg,Arm. Bielefeld,A,2,3
2004,Hannover 96,1.FSV Mainz 05,H,2,0
2004,Bor. M'gladbach,1.FC Nuremberg,H,2,1
2004,VfL Wolfsburg,VfB Stuttgart,H,3,0
2004,FC Schalke 04,Hertha BSC,A,1,3
2004,Werder Bremen,B. Leverkusen,D,2,2
2004,VfL Bochum,Bayern Munich,A,1,3
2004,Hansa Rostock,Hamburger SV,A,0,6
2004,1.FSV Mainz 05,VfL Bochum,H,1,0
2004,Bayern Munich,1.FC K'lautern,H,3,1
2004,Bor. Dortmund,SC Freiburg,H,2,0
2004,Arm. Bielefeld,Werder Bremen,H,2,1
2004,B. Leverkusen,FC Schalke 04,A,0,3
2004,Hertha BSC,Hansa Rostock,D,1,1
2004,VfB Stuttgart,Bor. M'gladbach,H,1,0
2004,Hamburger SV,VfL Wolfsburg,H,3,1
2004,1.FC Nuremberg,Hannover 96,D,1,1
2004,1.FC K'lautern,SC Freiburg,H,3,0
2004,Bayern Munich,1.FSV Mainz 05,H,4,2
2004,VfL Bochum,1.FC Nuremberg,H,3,1
2004,Bor. M'gladbach,Hamburger SV,A,1,3
2004,VfL Wolfsburg,Hertha BSC,A,2,3
2004,Hansa Rostock,B. Leverkusen,A,0,2
2004,Werder Bremen,Bor. Dortmund,H,2,0
2004,Hannover 96,VfB Stuttgart,D,0,0
2004,FC Schalke 04,Arm. Bielefeld,H,2,1
2004,SC Freiburg,Werder Bremen,A,0,6
2004,Arm. Bielefeld,Hansa Rostock,D,1,1
2004,B. Leverkusen,VfL Wolfsburg,H,2,1
2004,Hertha BSC,Bor. M'gladbach,H,6,0
2004,Hamburger SV,Hannover 96,A,0,2
2004,VfB Stuttgart,VfL Bochum,H,5,2
2004,1.FC Nuremberg,Bayern Munich,D,2,2
2004,1.FC K'lautern,1.FSV Mainz 05,H,2,0
2004,Bor. Dortmund,FC Schalke 04,A,0,1
2004,1.FSV Mainz 05,1.FC Nuremberg,A,0,1
2004,Bayern Munich,VfB Stuttgart,D,2,2
2004,VfL Bochum,Hamburger SV,A,1,2
2004,Hannover 96,Hertha BSC,A,0,1
2004,Hansa Rostock,Bor. Dortmund,D,1,1
2004,FC Schalke 04,SC Freiburg,D,1,1
2004,Werder Bremen,1.FC K'lautern,D,1,1
2004,Bor. M'gladbach,B. Leverkusen,D,1,1
2004,VfL Wolfsburg,Arm. Bielefeld,H,5,0
2004,Bayern Munich,Hamburger SV,H,3,0
2004,1.FC Nuremberg,1.FC K'lautern,A,1,3
2004,Hansa Rostock,SC Freiburg,D,0,0
2004,VfL Wolfsburg,Bor. Dortmund,A,1,2
2004,Bor. M'gladbach,Arm. Bielefeld,H,1,0
2004,1.FSV Mainz 05,VfB Stuttgart,A,2,3
2004,FC Schalke 04,Werder Bremen,H,2,1
2004,Hannover 96,B. Leverkusen,A,0,3
2004,VfL Bochum,Hertha BSC,D,2,2
2004,Hamburger SV,1.FSV Mainz 05,H,2,1
2004,B. Leverkusen,VfL Bochum,H,4,0
2004,Arm. Bielefeld,Hannover 96,A,0,1
2004,Bor. Dortmund,Bor. M'gladbach,D,1,1
2004,SC Freiburg,VfL Wolfsburg,H,1,0
2004,1.FC K'lautern,FC Schalke 04,H,2,0
2004,VfB Stuttgart,1.FC Nuremberg,A,2,4
2004,Hertha BSC,Bayern Munich,D,0,0
2004,Werder Bremen,Hansa Rostock,H,3,2
2004,VfB Stuttgart,1.FC K'lautern,D,1,1
2004,Hannover 96,Bor. Dortmund,A,1,3
2004,VfL Bochum,Arm. Bielefeld,D,1,1
2004,Bayern Munich,B. Leverkusen,H,2,0
2004,1.FSV Mainz 05,Hertha BSC,A,0,3
2004,1.FC Nuremberg,Hamburger SV,A,1,3
2004,Hansa Rostock,FC Schalke 04,D,2,2
2004,Bor. M'gladbach,SC Freiburg,H,3,2
2004,VfL Wolfsburg,Werder Bremen,A,2,3
2004,Bor. Dortmund,VfL Bochum,H,1,0
2004,SC Freiburg,Hannover 96,D,0,0
2004,Werder Bremen,Bor. M'gladbach,H,2,0
2004,FC Schalke 04,VfL Wolfsburg,H,3,0
2004,1.FC K'lautern,Hansa Rostock,H,2,1
2004,Hamburger SV,VfB Stuttgart,H,2,1
2004,Hertha BSC,1.FC Nuremberg,H,2,1
2004,B. Leverkusen,1.FSV Mainz 05,H,2,0
2004,Arm. Bielefeld,Bayern Munich,H,3,1
2004,Hamburger SV,1.FC K'lautern,H,2,1
2004,VfL Bochum,SC Freiburg,H,3,1
2004,Bayern Munich,Bor. Dortmund,H,5,0
2004,1.FSV Mainz 05,Arm. Bielefeld,D,0,0
2004,1.FC Nuremberg,B. Leverkusen,A,2,4
2004,VfL Wolfsburg,Hansa Rostock,H,4,0
2004,Hannover 96,Werder Bremen,A,1,4
2004,VfB Stuttgart,Hertha BSC,H,1,0
2004,Bor. M'gladbach,FC Schalke 04,A,1,3
2004,Bor. Dortmund,1.FSV Mainz 05,H,3,0
2004,SC Freiburg,Bayern Munich,A,0,1
2004,Werder Bremen,VfL Bochum,H,4,0
2004,Hansa Rostock,Bor. M'gladbach,D,0,0
2004,1.FC K'lautern,VfL Wolfsburg,D,0,0
2004,Hertha BSC,Hamburger SV,H,4,1
2004,Arm. Bielefeld,1.FC Nuremberg,H,3,1
2004,FC Schalke 04,Hannover 96,H,1,0
2004,B. Leverkusen,VfB Stuttgart,D,1,1
2004,1.FSV Mainz 05,SC Freiburg,H,5,0
2004,VfB Stuttgart,Arm. Bielefeld,H,2,1
2004,Hamburger SV,B. Leverkusen,H,1,0
2004,Bor. M'gladbach,VfL Wolfsburg,H,1,0
2004,Hannover 96,Hansa Rostock,A,0,1
2004,VfL Bochum,FC Schalke 04,A,0,2
2004,Bayern Munich,Werder Bremen,H,1,0
2004,Hertha BSC,1.FC K'lautern,D,1,1
2004,1.FC Nuremberg,Bor. Dortmund,D,2,2
2004,Werder Bremen,1.FSV Mainz 05,D,0,0
2004,Hansa Rostock,VfL Bochum,H,3,1
2004,VfL Wolfsburg,Hannover 96,H,1,0
2004,1.FC K'lautern,Bor. M'gladbach,H,1,0
2004,B. Leverkusen,Hertha BSC,D,3,3
2004,Arm. Bielefeld,Hamburger SV,A,3,4
2004,SC Freiburg,1.FC Nuremberg,A,2,3
2004,FC Schalke 04,Bayern Munich,H,1,0
2004,Bor. Dortmund,VfB Stuttgart,A,0,2
2004,B. Leverkusen,1.FC K'lautern,H,2,0
2004,Hamburger SV,Bor. Dortmund,A,2,3
2004,Hertha BSC,Arm. Bielefeld,H,3,0
2004,Hannover 96,Bor. M'gladbach,H,2,1
2004,VfL Bochum,VfL Wolfsburg,H,5,1
2004,Bayern Munich,Hansa Rostock,H,3,1
2004,1.FC Nuremberg,Werder Bremen,A,1,2
2004,VfB Stuttgart,SC Freiburg,H,1,0
2004,1.FSV Mainz 05,FC Schalke 04,H,2,1
2004,Hansa Rostock,1.FSV Mainz 05,H,2,0
2004,VfL Wolfsburg,Bayern Munich,A,0,3
2004,1.FC K'lautern,Hannover 96,A,0,2
2004,Arm. Bielefeld,B. Leverkusen,H,1,0
2004,SC Freiburg,Hamburger SV,D,1,1
2004,Werder Bremen,VfB Stuttgart,A,1,2
2004,FC Schalke 04,1.FC Nuremberg,H,4,1
2004,Bor. M'gladbach,VfL Bochum,D,2,2
2004,Bor. Dortmund,Hertha BSC,H,2,1
2004,Hertha BSC,SC Freiburg,H,3,1
2004,B. Leverkusen,Bor. Dortmund,A,0,1
2004,VfL Bochum,Hannover 96,H,1,0
2004,Bayern Munich,Bor. M'gladbach,H,2,1
2004,1.FSV Mainz 05,VfL Wolfsburg,A,0,2
2004,VfB Stuttgart,FC Schalke 04,H,3,0
2004,Hamburger SV,Werder Bremen,A,1,2
2004,Arm. Bielefeld,1.FC K'lautern,A,0,2
2004,1.FC Nuremberg,Hansa Rostock,H,3,0
2004,Bor. M'gladbach,1.FSV Mainz 05,D,1,1
2004,Hannover 96,Bayern Munich,A,0,1
2004,Bor. Dortmund,Arm. Bielefeld,D,1,1
2004,SC Freiburg,B. Leverkusen,A,1,3
2004,Werder Bremen,Hertha BSC,A,0,1
2004,FC Schalke 04,Hamburger SV,A,1,2
2004,Hansa Rostock,VfB Stuttgart,H,2,1
2004,1.FC K'lautern,VfL Bochum,A,1,2
2004,VfL Wolfsburg,1.FC Nuremberg,A,0,1
2004,Bor. Dortmund,1.FC K'lautern,H,4,2
2004,Arm. Bielefeld,SC Freiburg,H,3,1
2004,Bayern Munich,VfL Bochum,H,3,1
2004,1.FSV Mainz 05,Hannover 96,H,2,0
2004,VfB Stuttgart,VfL Wolfsburg,D,0,0
2004,Hamburger SV,Hansa Rostock,H,3,0
2004,Hertha BSC,FC Schalke 04,H,4,1
2004,1.FC Nuremberg,Bor. M'gladbach,D,0,0
2004,B. Leverkusen,Werder Bremen,H,2,1
2004,VfL Bochum,1.FSV Mainz 05,A,2,6
2004,1.FC K'lautern,Bayern Munich,A,0,4
2004,SC Freiburg,Bor. Dortmund,D,2,2
2004,Werder Bremen,Arm. Bielefeld,H,3,0
2004,FC Schalke 04,B. Leverkusen,D,3,3
2004,Hansa Rostock,Hertha BSC,H,2,1
2004,Bor. M'gladbach,VfB Stuttgart,H,2,0
2004,VfL Wolfsburg,Hamburger SV,H,1,0
2004,Hannover 96,1.FC Nuremberg,H,1,0
2004,SC Freiburg,1.FC K'lautern,A,1,2
2004,1.FSV Mainz 05,Bayern Munich,A,2,4
2004,1.FC Nuremberg,VfL Bochum,H,2,1
2004,VfB Stuttgart,Hannover 96,H,1,0
2004,Hertha BSC,VfL Wolfsburg,H,3,1
2004,B. Leverkusen,Hansa Rostock,H,3,0
2004,Arm. Bielefeld,FC Schalke 04,A,0,2
2004,Hamburger SV,Bor. M'gladbach,D,0,0
2004,Bor. Dortmund,Werder Bremen,H,1,0
2004,1.FSV Mainz 05,1.FC K'lautern,H,3,2
2004,Werder Bremen,SC Freiburg,H,4,1
2004,FC Schalke 04,Bor. Dortmund,A,1,2
2004,Hansa Rostock,Arm. Bielefeld,D,1,1
2004,VfL Wolfsburg,B. Leverkusen,D,2,2
2004,Bor. M'gladbach,Hertha BSC,D,0,0
2004,Hannover 96,Hamburger SV,H,2,1
2004,VfL Bochum,VfB Stuttgart,H,2,0
2004,Bayern Munich,1.FC Nuremberg,H,6,3
2004,1.FC Nuremberg,1.FSV Mainz 05,A,1,2
2004,VfB Stuttgart,Bayern Munich,A,1,3
2004,Hamburger SV,VfL Bochum,A,0,1
2004,Hertha BSC,Hannover 96,D,0,0
2004,B. Leverkusen,Bor. M'gladbach,H,5,1
2004,Arm. Bielefeld,VfL Wolfsburg,A,1,2
2004,Bor. Dortmund,Hansa Rostock,H,2,1
2004,SC Freiburg,FC Schalke 04,A,2,3
2004,1.FC K'lautern,Werder Bremen,A,1,2
2003,Bayern Munich,E. Frankfurt,H,3,1
2003,VfL Wolfsburg,VfL Bochum,H,3,2
2003,1.FC K'lautern,1860 Munich,A,0,1
2003,Hertha BSC,Werder Bremen,A,0,3
2003,B. Leverkusen,SC Freiburg,H,4,1
2003,Hamburger SV,Hannover 96,A,0,3
2003,FC Schalke 04,Bor. Dortmund,D,2,2
2003,Bor. M'gladbach,1.FC Köln,H,1,0
2003,Hansa Rostock,VfB Stuttgart,A,0,2
2003,Hannover 96,Bayern Munich,D,3,3
2003,SC Freiburg,Hansa Rostock,D,2,2
2003,Werder Bremen,Bor. M'gladbach,D,1,1
2003,1.FC Köln,1.FC K'lautern,A,1,2
2003,1860 Munich,FC Schalke 04,D,1,1
2003,Bor. Dortmund,VfL Wolfsburg,H,4,0
2003,VfL Bochum,Hamburger SV,D,1,1
2003,E. Frankfurt,B. Leverkusen,A,1,2
2003,VfB Stuttgart,Hertha BSC,D,0,0
2003,1.FC K'lautern,Werder Bremen,A,0,1
2003,Bor. M'gladbach,VfB Stuttgart,A,0,1
2003,Hertha BSC,SC Freiburg,D,0,0
2003,Hansa Rostock,E. Frankfurt,H,3,0
2003,B. Leverkusen,Hannover 96,H,4,0
2003,Bayern Munich,VfL Bochum,H,2,0
2003,Bor. Dortmund,1860 Munich,H,3,1
2003,VfL Wolfsburg,Hamburger SV,H,5,1
2003,FC Schalke 04,1.FC Köln,H,2,1
2003,E. Frankfurt,Hertha BSC,D,0,0
2003,SC Freiburg,Bor. M'gladbach,H,4,1
2003,VfB Stuttgart,1.FC K'lautern,H,2,0
2003,Werder Bremen,FC Schalke 04,H,4,1
2003,1.FC Köln,Bor. Dortmund,H,1,0
2003,1860 Munich,VfL Wolfsburg,H,1,0
2003,VfL Bochum,B. Leverkusen,H,1,0
2003,Hamburger SV,Bayern Munich,A,0,2
2003,Hannover 96,Hansa Rostock,D,3,3
2003,VfL Wolfsburg,Bayern Munich,H,3,2
2003,Hertha BSC,Hannover 96,A,2,3
2003,Hansa Rostock,VfL Bochum,A,0,2
2003,B. Leverkusen,Hamburger SV,H,1,0
2003,1860 Munich,1.FC Köln,H,2,1
2003,Bor. Dortmund,Werder Bremen,H,2,1
2003,FC Schalke 04,VfB Stuttgart,D,0,0
2003,1.FC K'lautern,SC Freiburg,D,2,2
2003,Bor. M'gladbach,E. Frankfurt,A,0,2
2003,Hannover 96,Bor. M'gladbach,H,2,0
2003,SC Freiburg,FC Schalke 04,H,2,1
2003,VfB Stuttgart,Bor. Dortmund,H,1,0
2003,Werder Bremen,1860 Munich,H,2,1
2003,1.FC Köln,VfL Wolfsburg,A,2,3
2003,Bayern Munich,B. Leverkusen,D,3,3
2003,VfL Bochum,Hertha BSC,D,2,2
2003,E. Frankfurt,1.FC K'lautern,A,1,3
2003,Hamburger SV,Hansa Rostock,H,2,1
2003,VfL Wolfsburg,B. Leverkusen,A,0,1
2003,1.FC K'lautern,Hannover 96,H,1,0
2003,Bor. M'gladbach,VfL Bochum,D,2,2
2003,Hansa Rostock,Bayern Munich,A,1,2
2003,1.FC Köln,Werder Bremen,A,1,4
2003,1860 Munich,VfB Stuttgart,A,0,3
2003,Bor. Dortmund,SC Freiburg,H,1,0
2003,Hertha BSC,Hamburger SV,D,1,1
2003,FC Schalke 04,E. Frankfurt,D,1,1
2003,Hannover 96,FC Schalke 04,A,1,2
2003,E. Frankfurt,Bor. Dortmund,A,0,1
2003,SC Freiburg,1860 Munich,H,1,0
2003,VfB Stuttgart,1.FC Köln,D,0,0
2003,Bayern Munich,Hertha BSC,H,4,1
2003,Hamburger SV,Bor. M'gladbach,H,2,1
2003,VfL Bochum,1.FC K'lautern,H,4,0
2003,Werder Bremen,VfL Wolfsburg,H,5,3
2003,B. Leverkusen,Hansa Rostock,H,3,0
2003,VfL Wolfsburg,Hansa Rostock,H,3,1
2003,Bor. M'gladbach,Bayern Munich,D,0,0
2003,Hertha BSC,B. Leverkusen,A,1,4
2003,Werder Bremen,VfB Stuttgart,A,1,3
2003,1.FC Köln,SC Freiburg,H,1,0
2003,1860 Munich,E. Frankfurt,H,1,0
2003,Bor. Dortmund,Hannover 96,H,6,2
2003,1.FC K'lautern,Hamburger SV,H,4,0
2003,FC Schalke 04,VfL Bochum,A,0,2
2003,Hannover 96,1860 Munich,D,1,1
2003,E. Frankfurt,1.FC Köln,H,2,0
2003,SC Freiburg,Werder Bremen,A,2,4
2003,VfB Stuttgart,VfL Wolfsburg,H,1,0
2003,Hansa Rostock,Hertha BSC,A,0,1
2003,Bayern Munich,1.FC K'lautern,H,4,1
2003,Hamburger SV,FC Schalke 04,D,2,2
2003,B. Leverkusen,Bor. M'gladbach,H,1,0
2003,VfL Bochum,Bor. Dortmund,H,3,0
2003,VfL Wolfsburg,Hertha BSC,H,3,0
2003,Bor. M'gladbach,Hansa Rostock,D,1,1
2003,VfB Stuttgart,SC Freiburg,H,4,1
2003,Werder Bremen,E. Frankfurt,H,3,1
2003,1.FC Köln,Hannover 96,A,1,2
2003,1860 Munich,VfL Bochum,H,3,1
2003,FC Schalke 04,Bayern Munich,H,2,0
2003,1.FC K'lautern,B. Leverkusen,D,0,0
2003,Bor. Dortmund,Hamburger SV,H,3,2
2003,Hannover 96,Werder Bremen,A,1,5
2003,E. Frankfurt,VfB Stuttgart,A,0,2
2003,SC Freiburg,VfL Wolfsburg,H,3,2
2003,Hertha BSC,Bor. M'gladbach,H,2,1
2003,Hansa Rostock,1.FC K'lautern,H,4,0
2003,Hamburger SV,1860 Munich,H,3,1
2003,VfL Bochum,1.FC Köln,H,4,0
2003,B. Leverkusen,FC Schalke 04,H,3,1
2003,Bayern Munich,Bor. Dortmund,H,4,1
2003,VfL Wolfsburg,Bor. M'gladbach,A,1,3
2003,VfB Stuttgart,Hannover 96,H,3,1
2003,Werder Bremen,VfL Bochum,H,3,1
2003,1.FC Köln,Hamburger SV,A,0,1
2003,1860 Munich,Bayern Munich,A,0,1
2003,Bor. Dortmund,B. Leverkusen,D,2,2
2003,FC Schalke 04,Hansa Rostock,A,0,1
2003,1.FC K'lautern,Hertha BSC,H,4,2
2003,SC Freiburg,E. Frankfurt,H,1,0
2003,Hannover 96,SC Freiburg,H,3,0
2003,E. Frankfurt,VfL Wolfsburg,H,3,2
2003,Bor. M'gladbach,1.FC K'lautern,H,2,1
2003,B. Leverkusen,1860 Munich,D,2,2
2003,Bayern Munich,1.FC Köln,D,2,2
2003,Hamburger SV,Werder Bremen,D,1,1
2003,VfL Bochum,VfB Stuttgart,D,0,0
2003,Hertha BSC,FC Schalke 04,A,1,3
2003,Hansa Rostock,Bor. Dortmund,H,2,1
2003,VfL Wolfsburg,1.FC K'lautern,H,4,1
2003,E. Frankfurt,Hannover 96,D,2,2
2003,SC Freiburg,VfL Bochum,H,4,2
2003,VfB Stuttgart,Hamburger SV,D,0,0
2003,Werder Bremen,Bayern Munich,D,1,1
2003,1860 Munich,Hansa Rostock,A,1,4
2003,Bor. Dortmund,Hertha BSC,D,1,1
2003,1.FC Köln,B. Leverkusen,D,0,0
2003,FC Schalke 04,Bor. M'gladbach,H,2,1
2003,1.FC K'lautern,FC Schalke 04,A,0,2
2003,Hertha BSC,1860 Munich,D,1,1
2003,Hansa Rostock,1.FC Köln,D,1,1
2003,B. Leverkusen,Werder Bremen,A,1,3
2003,Bayern Munich,VfB Stuttgart,H,1,0
2003,Hamburger SV,SC Freiburg,H,4,1
2003,VfL Bochum,E. Frankfurt,H,1,0
2003,VfL Wolfsburg,Hannover 96,H,2,1
2003,Bor. M'gladbach,Bor. Dortmund,H,2,1
2003,E. Frankfurt,Hamburger SV,A,2,3
2003,SC Freiburg,Bayern Munich,A,0,6
2003,Werder Bremen,Hansa Rostock,H,3,0
2003,1.FC Köln,Hertha BSC,H,3,0
2003,Hannover 96,VfL Bochum,D,2,2
2003,VfB Stuttgart,B. Leverkusen,A,2,3
2003,1860 Munich,Bor. M'gladbach,A,1,2
2003,Bor. Dortmund,1.FC K'lautern,D,1,1
2003,FC Schalke 04,VfL Wolfsburg,D,1,1
2003,Bor. Dortmund,FC Schalke 04,A,0,1
2003,VfL Bochum,VfL Wolfsburg,H,1,0
2003,1860 Munich,1.FC K'lautern,H,2,1
2003,1.FC Köln,Bor. M'gladbach,H,1,0
2003,Werder Bremen,Hertha BSC,H,4,0
2003,VfB Stuttgart,Hansa Rostock,H,2,0
2003,E. Frankfurt,Bayern Munich,D,1,1
2003,SC Freiburg,B. Leverkusen,H,1,0
2003,Hannover 96,Hamburger SV,H,3,2
2003,B. Leverkusen,E. Frankfurt,A,1,2
2003,Hansa Rostock,SC Freiburg,H,4,1
2003,Bor. M'gladbach,Werder Bremen,A,1,2
2003,1.FC K'lautern,1.FC Köln,H,1,0
2003,FC Schalke 04,1860 Munich,D,0,0
2003,VfL Wolfsburg,Bor. Dortmund,A,2,4
2003,Hamburger SV,VfL Bochum,D,1,1
2003,Bayern Munich,Hannover 96,H,3,1
2003,Hertha BSC,VfB Stuttgart,H,1,0
2003,Hamburger SV,VfL Wolfsburg,H,2,0
2003,VfB Stuttgart,Bor. M'gladbach,D,1,1
2003,SC Freiburg,Hertha BSC,A,2,3
2003,E. Frankfurt,Hansa Rostock,D,1,1
2003,Hannover 96,B. Leverkusen,D,2,2
2003,VfL Bochum,Bayern Munich,H,1,0
2003,1.FC Köln,FC Schalke 04,A,0,2
2003,Werder Bremen,1.FC K'lautern,H,1,0
2003,1860 Munich,Bor. Dortmund,A,0,2
2003,Hansa Rostock,Hannover 96,H,3,1
2003,Bor. M'gladbach,SC Freiburg,D,2,2
2003,1.FC K'lautern,VfB Stuttgart,H,1,0
2003,FC Schalke 04,Werder Bremen,D,0,0
2003,VfL Wolfsburg,1860 Munich,H,3,1
